Gap ID,Priority,Status,Gap lane,Gap title,Section order,Section,Item type,Item ID,Compiler #,Chapter or lane,Date,Title,NAID or targets,Source pool,Pages,Access or status,Issue,Closure question,Next action,Catalog URL,PDF URL
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607807,,India,1989-01-20,India [B],645607807,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607807 | 41-bpr-dhm-cheney-country-31832-002.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607807,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31832-002.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,286185941,,Regional,1989-01-20,"Milam, William - AMB to Bangladesh",286185941,Catalog lead | Records of the White House Office of Presidential Personnel (George H. W. Bush Administration) | Katja Bullock Appointment Files | Katja Bullock Appointment Files | NAID 286185941 | 41-bpr-pers-bullock-appt-07091-008.pdf,,Restricted - Possibly; Online object available,high-priority gap target; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/286185941,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/foia/2000/Batch0001/41-bpr-pers-bullock-appt-07091-008.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645608235,,Pakistan,1989-01-20,Pakistan,645608235,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645608235 | 41-bpr-dhm-cheney-country-31850-010.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645608235,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31850-010.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607905,,Pakistan,1989-01-20,Pakistan [A],645607905,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607905 | 41-bpr-dhm-cheney-country-31836-005.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607905,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31836-005.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607531,,Pakistan,1989-01-20,Pakistan [A],645607531,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607531 | 41-bpr-dhm-cheney-country-31820-001.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607531,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31820-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607533,,Pakistan,1989-01-20,Pakistan [B],645607533,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607533 | 41-bpr-dhm-cheney-country-31820-002.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607533,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31820-002.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607907,,Pakistan,1989-01-20,Pakistan [B],645607907,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607907 | 41-bpr-dhm-cheney-country-31836-006.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607907,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31836-006.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,470437053,,Pakistan,1989-01-20,Pakistan-India,470437053,NSC files | Records of the National Security Council (George H. W. Bush Administration) | Robert M. Gates' Subject Files | Robert M. Gates' Subject Files | NAID 470437053 | 41-bpr-nsc-gates-subj-cf00946-012.pdf,,Restricted - Possibly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470437053,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/gates/subject_2554843/41-bpr-nsc-gates-subj-cf00946-012.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Confirmed record,428079777,2.001,Pakistan,1989-01-23,Memorandum of Telephone Conversation,428079777; [Memorandum of Telephone Conversations (Telcons) - January 1989-July 1989]: January 1989,Presidential Telcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Telcon Files | [Memorandum of Telephone Conversations (Telcons) - January 1989-July 1989]: January 1989 | 1989-01-23--Bhutto.pdf,1 page,Full,high-priority gap target; source page range not fixed; catalog-derived title/source note,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Gates Subject File 470437053 and Pakistan H-Files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/428079777,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-01-23--Bhutto.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Confirmed record,428079809,2.002,Pakistan,1989-01-25,Memorandum of Telephone Conversation,428079809; [Memorandum of Telephone Conversations (Telcons) - January 1989-July 1989]: January 1989,Presidential Telcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Telcon Files | [Memorandum of Telephone Conversations (Telcons) - January 1989-July 1989]: January 1989 | 1989-01-25--Khan.pdf,1 page,Full,high-priority gap target; source page range not fixed; catalog-derived title/source note,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Gates Subject File 470437053 and Pakistan H-Files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/428079809,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-01-25--Khan.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Confirmed record,446394923,1.001,Afghanistan,1989-02-07,"NSR-1 - February 07, 1989 - Afghanistan",446394923; 90006-001,H-Files - National Security Review (NSR) Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Review (NSR) Files | 90006-001 | 41-bpr-nsc-hfiles-nsr-1-90006-001.pdf,30 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/446394923,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSRs_313189297/41-bpr-nsc-hfiles-nsr-1-90006-001.pdf
